,location,total_sqft,bath,balcony,price,bhk
8732,others,2000.0,3.0,2.0,160.0,3.0
8733,others,1575.0,3.0,2.0,93.0,3.0
8734,others,1300.0,2.0,2.0,70.0,3.0
8735,others,975.0,2.0,2.0,50.0,2.0
8736,others,1380.0,2.0,1.0,75.0,2.0
8737,others,5800.0,5.0,2.0,80.0,5.0
8738,others,1000.0,2.0,2.0,45.0,2.0
8739,others,3000.0,5.0,2.0,100.0,4.0
8740,others,1080.0,2.0,1.0,45.0,2.0
8741,others,3100.0,3.0,3.0,250.0,3.0
8742,others,1190.0,2.0,2.0,100.0,2.0
8743,others,1827.0,3.0,3.0,100.0,3.0
8744,others,1500.0,3.0,3.0,95.0,3.0
8745,others,1180.0,2.0,2.0,63.0,2.0
8746,others,1300.0,3.0,2.0,47.0,3.0
8747,others,1155.0,2.0,0.0,60.0,3.0
8748,others,1540.0,3.0,2.0,68.0,3.0
8749,others,1206.0,2.0,3.0,38.5,2.0
8750,others,1645.0,3.0,2.0,95.0,3.0
8751,others,1200.0,4.0,1.0,140.0,4.0
8752,others,1200.0,2.0,1.0,55.0,3.0
8753,others,1161.0,2.0,2.0,36.69,2.0
8754,others,1097.0,2.0,3.0,65.0,2.0
8755,others,1600.0,3.0,1.0,165.0,4.0
8756,others,620.0,2.0,1.0,22.0,2.0
8757,others,900.0,2.0,2.0,110.0,2.0
8758,others,1200.0,2.0,1.0,125.0,2.0
8759,others,1355.0,2.0,3.0,75.0,2.0
8760,others,2000.0,3.0,2.0,85.0,3.0
8761,others,7500.0,4.0,2.0,900.0,4.0
8762,others,1280.0,2.0,1.0,49.75,2.0
8763,others,4200.0,1.0,2.0,160.0,2.0
8764,others,4104.0,4.0,3.0,360.0,4.0
8765,others,1215.0,2.0,2.0,49.85,2.0
8766,others,1076.0,2.0,2.0,52.0,2.0
8767,others,2080.0,2.0,1.0,150.0,2.0
8768,others,1505.0,2.0,2.0,90.0,2.0
8769,others,1200.0,3.0,3.0,95.75,3.0
8770,others,1810.0,4.0,3.0,148.0,3.0
8771,others,1250.0,2.0,3.0,39.0,2.0
8772,others,1530.0,2.0,1.0,97.0,3.0
8773,others,1500.0,3.0,2.0,70.0,3.0
8774,others,2000.0,5.0,0.0,80.0,4.0
8775,others,1410.0,2.0,2.0,45.12,3.0
8776,others,2000.0,3.0,2.0,85.0,3.0
8777,others,1500.0,2.0,1.0,130.0,3.0
8778,others,1600.0,3.0,3.0,72.0,3.0
8779,others,2100.0,6.0,2.0,71.0,6.0
8780,others,2500.0,3.0,3.0,75.0,3.0
8781,others,1400.0,2.0,2.0,80.0,2.0
8782,others,1533.0,3.0,2.0,150.0,3.0
8783,others,1100.0,2.0,2.0,38.0,2.0
8784,others,3730.0,6.0,2.0,450.0,4.0
8785,others,745.0,2.0,0.0,50.0,2.0
8786,others,1460.0,3.0,2.0,70.0,3.0
8787,others,1355.0,2.0,1.0,95.0,2.0
8788,others,833.0,1.0,1.0,49.0,1.0
8789,others,1037.0,2.0,1.0,36.28,2.0
8790,others,3000.0,5.0,2.0,270.0,4.0
8791,others,1220.0,2.0,2.0,68.0,2.0
8792,others,3811.0,3.0,2.0,475.0,4.0
8793,others,1545.0,3.0,3.0,85.0,3.0
8794,others,780.0,2.0,1.0,35.0,2.0
8795,others,1350.0,2.0,1.0,110.0,2.0
8796,others,1350.0,2.0,2.0,41.0,2.0
8797,others,1200.0,2.0,1.0,68.0,3.0
8798,others,1150.0,2.0,2.0,49.0,2.0
8799,others,2000.0,4.0,2.0,180.0,5.0
8800,others,1096.0,2.0,2.0,48.0,2.0
8801,others,1094.0,2.0,1.0,44.0,2.0
8802,others,1100.0,2.0,2.0,49.0,2.0
8803,others,1280.0,4.0,1.0,115.0,4.0
8804,others,1200.0,3.0,0.0,85.0,3.0
8805,others,1086.0,2.0,1.0,47.5,2.0
8806,others,1655.0,3.0,2.0,155.0,3.0
8807,others,1150.0,2.0,1.0,74.0,2.0
8808,others,1440.0,3.0,2.0,65.8,3.0
8809,others,1200.0,2.0,0.0,108.0,3.0
8810,others,1200.0,2.0,2.0,75.0,2.0
8811,others,1225.0,3.0,3.0,60.0,3.0
8812,others,1550.0,2.0,1.0,60.0,3.0
8813,others,1650.0,3.0,2.0,75.0,3.0
8814,others,1113.0,2.0,2.0,46.0,2.0
8815,others,1500.0,2.0,0.0,203.0,2.0
8816,others,1800.0,2.0,0.0,72.0,3.0
8817,others,1350.0,4.0,2.0,85.0,4.0
8818,others,4500.0,9.0,2.0,500.0,9.0
8819,others,935.0,2.0,1.0,32.73,2.0
8820,others,2500.0,5.0,2.0,120.0,5.0
8821,others,1550.0,3.0,2.0,160.0,3.0
8822,others,1140.0,2.0,2.0,52.0,2.0
8823,others,1050.0,2.0,3.0,40.0,2.0
8824,others,1758.0,3.0,2.0,95.0,3.0
8825,others,3179.0,5.0,3.0,351.0,4.0
8826,others,909.0,2.0,1.0,40.0,3.0
8827,others,1200.0,3.0,0.0,85.0,2.0
8828,others,1200.0,2.0,1.0,34.0,2.0
8829,others,1800.0,3.0,3.0,140.0,3.0
8830,others,1000.0,2.0,2.0,48.0,2.0
8831,others,1095.0,2.0,2.0,38.52,2.0
8832,others,3900.0,4.0,2.0,333.0,4.0
8833,others,2400.0,4.0,2.0,200.0,3.0
8834,others,1645.0,3.0,2.0,87.5,3.0
8835,others,1252.0,2.0,2.0,55.0,2.0
8836,others,2600.0,3.0,2.0,140.0,3.0
8837,others,950.0,2.0,1.0,60.0,2.0
8838,others,2107.0,4.0,3.0,95.0,4.0
8839,others,1450.0,3.0,3.0,68.0,3.0
8840,others,2431.0,3.0,1.0,100.0,3.0
8841,others,1155.0,2.0,3.0,56.0,2.0
8842,others,1450.0,2.0,3.0,62.63,2.0
8843,others,1900.0,3.0,2.0,205.0,3.0
8844,others,1365.0,3.0,2.0,60.0,2.0
8845,others,1402.0,2.0,2.0,85.0,3.0
8846,others,1550.0,3.0,1.0,75.0,3.0
8847,others,2100.0,3.0,2.0,240.0,3.0
8848,others,5000.0,4.0,2.0,290.0,4.0
8849,others,2000.0,3.0,2.0,85.0,3.0
8850,others,1100.0,2.0,1.0,45.0,2.0
8851,others,1200.0,3.0,0.0,140.0,3.0
8852,others,814.0,2.0,1.0,55.0,2.0
8853,others,1100.0,2.0,2.0,44.0,2.0
8854,others,830.0,2.0,2.0,37.0,2.0
8855,others,1590.0,3.0,0.0,120.0,3.0
8856,others,3754.0,6.0,2.0,430.0,4.0
8857,others,1100.0,2.0,1.0,48.0,2.0
8858,others,1230.0,2.0,2.0,53.51,3.0
8859,others,1450.0,2.0,3.0,89.6,3.0
8860,others,1367.0,2.0,2.0,62.0,2.0
8861,others,1340.0,2.0,3.0,77.0,2.0
8862,others,1135.0,2.0,2.0,32.91,2.0
8863,others,1745.0,3.0,2.0,77.0,3.0
8864,others,1665.0,3.0,2.0,105.0,3.0
8865,others,1220.0,2.0,2.0,48.79,2.0
8866,others,2300.0,4.0,2.0,200.0,4.0
8867,others,1210.0,2.0,1.0,76.0,2.0
8868,others,1100.0,2.0,1.0,46.0,2.0
8869,others,1286.0,3.0,1.0,67.0,3.0
8870,others,1141.0,2.0,2.0,40.0,2.0
8871,others,1140.0,2.0,3.0,45.0,2.0
8872,others,1065.0,2.0,1.0,58.0,2.0
8873,others,1082.0,2.0,0.0,42.0,3.0
8874,others,1290.0,2.0,3.0,40.63,2.0
8875,others,1636.0,3.0,2.0,97.0,3.0
8876,others,3600.0,4.0,3.0,450.0,4.0
8877,others,1450.0,3.0,3.0,42.0,3.0
8878,others,1120.0,2.0,2.0,40.0,2.0
8879,others,1200.0,3.0,2.0,72.0,3.0
8880,others,1500.0,2.0,0.0,65.0,3.0
8881,others,3000.0,8.0,2.0,90.0,6.0
8882,others,1100.0,2.0,2.0,47.0,2.0
8883,others,1000.0,1.0,1.0,75.0,2.0
8884,others,1388.0,3.0,3.0,69.99,3.0
8885,others,1176.0,2.0,2.0,44.0,2.0
8886,others,1170.0,2.0,2.0,86.0,2.0
8887,others,4830.0,5.0,1.0,390.0,4.0
8888,others,850.0,2.0,1.0,75.0,2.0
8889,others,1103.0,2.0,1.0,55.0,2.0
8890,others,1600.0,3.0,1.0,64.0,3.0
8891,others,1100.0,2.0,1.0,55.0,2.0
8892,others,2065.0,3.0,2.0,130.0,3.0
8893,others,1150.0,2.0,2.0,125.0,2.0
8894,others,1250.0,2.0,2.0,59.0,2.0
8895,others,1115.0,2.0,0.0,46.0,2.0
8896,others,2550.0,4.0,2.0,290.0,3.0
8897,others,3080.0,2.0,1.0,285.0,4.0
8898,others,1130.0,2.0,1.0,52.0,2.0
8899,others,3400.0,6.0,2.0,420.0,4.0
8900,others,450.0,1.0,1.0,25.0,1.0
8901,others,1100.0,2.0,1.0,85.0,2.0
8902,others,966.0,2.0,1.0,49.0,2.0
8903,others,4400.0,4.0,1.0,350.0,5.0
8904,others,1550.0,2.0,2.0,79.0,3.0
8905,others,1540.0,2.0,2.0,70.0,3.0
8906,others,1036.0,2.0,2.0,110.0,2.0
8907,others,1070.0,2.0,2.0,38.9,2.0
8908,others,1041.0,2.0,1.0,36.44,2.0
8909,others,1376.0,4.0,1.0,156.0,4.0
8910,others,1150.0,2.0,0.0,60.0,3.0
8911,others,1508.0,3.0,1.0,75.0,3.0
8912,others,1110.0,2.0,2.0,58.0,2.0
8913,others,1950.0,3.0,2.0,90.0,3.0
8914,others,1080.0,2.0,1.0,62.0,2.0
8915,others,999.0,2.0,1.0,43.66,2.0
8916,others,1180.0,2.0,2.0,40.0,2.0
8917,others,1127.0,2.0,2.0,55.0,2.0
8918,others,1475.0,2.0,1.0,200.0,3.0
8919,others,1200.0,3.0,3.0,96.25,3.0
8920,others,1250.0,2.0,2.0,65.0,3.0
8921,others,2631.0,3.0,2.0,200.0,4.0
8922,others,830.0,2.0,1.0,60.0,2.0
8923,others,1500.0,2.0,2.0,88.0,2.0
8924,others,1518.0,3.0,2.0,76.0,3.0
8925,others,1495.0,2.0,2.0,75.0,3.0
8926,others,856.0,2.0,1.0,48.0,2.0
8927,others,1143.0,2.0,1.0,62.0,2.0
8928,others,1070.0,2.0,2.0,33.15,2.0
8929,others,1117.0,2.0,1.0,110.0,2.0
8930,others,600.0,1.0,1.0,43.0,1.0
8931,others,7500.0,4.0,2.0,425.0,4.0
8932,others,925.0,2.0,2.0,48.0,2.0
8933,others,1100.0,2.0,2.0,52.0,2.0
8934,others,1200.0,3.0,0.0,70.0,3.0
8935,others,2675.0,4.0,2.0,290.0,4.0
8936,others,1016.0,2.0,1.0,45.9,2.0
8937,others,1800.0,3.0,2.0,88.0,3.0
8938,others,1062.0,2.0,2.0,47.0,2.0
8939,others,1477.0,2.0,2.0,80.0,3.0
8940,others,3500.0,5.0,2.0,450.0,4.0
8941,others,1793.0,3.0,2.0,98.0,3.0
8942,others,960.0,2.0,1.0,33.0,2.0
8943,others,620.0,2.0,1.0,23.0,2.0
8944,others,1400.0,3.0,2.0,35.0,3.0
8945,others,1020.0,2.0,1.0,62.0,2.0
8946,others,3563.0,6.0,1.0,310.0,4.0
8947,others,1165.0,2.0,2.0,47.0,2.0
8948,others,1100.0,2.0,2.0,43.5,2.0
8949,others,3300.0,5.0,3.0,318.0,4.0
8950,others,1200.0,3.0,1.0,165.0,3.0
8951,others,1440.0,4.0,0.0,88.0,4.0
8952,others,2250.0,3.0,1.0,113.0,3.0
8953,others,1250.0,3.0,2.0,43.0,3.0
8954,others,1718.0,3.0,3.0,223.0,3.0
8955,others,1200.0,2.0,2.0,75.0,3.0
8956,others,985.0,2.0,1.0,55.0,2.0
8957,others,1700.0,2.0,2.0,68.5,3.0
8958,others,2000.0,4.0,1.0,99.0,5.0
8959,others,1643.0,3.0,2.0,75.0,3.0
8960,others,1740.0,3.0,2.0,55.0,3.0
8961,others,1030.0,2.0,2.0,80.0,2.0
8962,others,1852.0,2.0,2.0,95.0,3.0
8963,others,1150.0,2.0,2.0,69.0,2.0
8964,others,2600.0,3.0,1.0,95.0,4.0
8965,others,1350.0,2.0,3.0,68.0,3.0
8966,others,1500.0,2.0,1.0,90.0,3.0
8967,others,900.0,2.0,0.0,55.0,2.0
8968,others,850.0,2.0,0.0,35.0,2.0
8969,others,1250.0,2.0,1.0,60.0,2.0
8970,others,970.0,2.0,2.0,35.0,2.0
8971,others,1148.0,2.0,1.0,59.0,2.0
8972,others,1750.0,2.0,1.0,225.0,4.0
8973,others,1350.0,3.0,1.0,60.0,3.0
8974,others,1100.0,2.0,1.0,78.0,2.0
8975,others,1180.0,2.0,2.0,74.0,2.0
8976,others,4510.0,4.0,3.0,200.0,3.0
8977,others,1540.0,3.0,2.0,85.0,3.0
8978,others,1033.0,2.0,2.0,31.5,3.0
8979,others,1800.0,3.0,0.0,230.0,3.0
8980,others,1200.0,2.0,2.0,37.0,2.0
8981,others,2000.0,3.0,2.0,120.0,3.0
8982,others,2000.0,3.0,1.0,145.0,3.0
8983,others,500.0,1.0,1.0,15.0,1.0
8984,others,850.0,2.0,1.0,42.0,2.0
8985,others,1165.0,2.0,1.0,33.64,2.0
8986,others,2230.0,4.0,1.0,130.0,4.0
8987,others,2200.0,5.0,1.0,100.0,4.0
8988,others,1519.0,3.0,2.0,67.23,3.0
8989,others,3160.0,4.0,3.0,206.0,4.0
8990,others,922.0,2.0,1.0,70.0,2.0
8991,others,850.0,2.0,1.0,72.0,2.0
8992,others,1200.0,1.0,0.0,65.0,2.0
8993,others,1442.0,3.0,2.0,56.24,3.0
8994,others,1233.0,2.0,3.0,100.0,2.0
8995,others,1840.0,3.0,3.0,85.0,3.0
8996,others,1100.0,2.0,2.0,57.0,2.0
8997,others,1040.0,2.0,1.0,46.79,2.0
8998,others,1200.0,2.0,0.0,53.0,2.0
8999,others,2050.0,3.0,1.0,100.0,4.0
9000,others,800.0,2.0,2.0,30.0,2.0
9001,others,1125.0,2.0,2.0,36.0,2.0
9002,others,1936.0,3.0,0.0,110.0,3.0
9003,others,1652.5,3.0,2.0,90.0,3.0
9004,others,2159.0,3.0,2.0,110.0,3.0
9005,others,1500.0,3.0,2.0,138.0,3.0
9006,others,700.0,2.0,0.0,43.0,2.0
9007,others,1750.0,3.0,3.0,170.0,3.0
9008,others,1365.0,3.0,0.0,99.0,3.0
9009,others,1800.0,3.0,2.0,105.0,6.0
9010,others,850.0,2.0,0.0,35.0,2.0
9011,others,708.0,1.0,1.0,55.0,2.0
9012,others,1680.0,3.0,3.0,135.0,3.0
9013,others,990.0,2.0,2.0,58.0,2.0
9014,others,1240.0,2.0,1.0,100.0,2.0
9015,others,1810.0,3.0,3.0,118.0,3.0
9016,others,2005.0,3.0,2.0,240.0,3.0
9017,others,1265.0,2.0,1.0,58.0,2.0
9018,others,1035.0,2.0,2.0,44.0,2.0
9019,others,1000.0,2.0,1.0,97.0,2.0
9020,others,2800.0,4.0,3.0,100.0,6.0
9021,others,3500.0,6.0,2.0,120.0,8.0
9022,others,1430.0,3.0,1.0,78.65,3.0
9023,others,600.0,2.0,0.0,30.0,2.0
9024,others,1200.0,2.0,1.0,45.0,1.0
9025,others,1116.0,2.0,1.0,37.6,2.0
9026,others,1090.0,2.0,2.0,45.0,2.0
9027,others,1260.0,4.0,2.0,65.0,4.0
9028,others,1000.0,2.0,1.0,36.0,2.0
9029,others,840.0,1.0,0.0,75.0,1.0
9030,others,1760.0,2.0,1.0,116.0,3.0
9031,others,3317.5,5.0,0.0,268.5,4.0
9032,others,600.0,1.0,1.0,52.0,2.0
9033,others,1670.0,3.0,2.0,160.0,3.0
9034,others,1410.0,2.0,2.0,75.0,2.0
9035,others,2400.0,5.0,2.0,93.0,5.0
9036,others,1200.0,2.0,2.0,75.6,3.0
9037,others,2400.0,5.0,3.0,285.0,5.0
9038,others,2100.0,4.0,2.0,150.0,4.0
9039,others,1200.0,2.0,2.0,52.5,2.0
9040,others,1539.0,3.0,2.0,60.0,3.0
9041,others,920.0,2.0,1.0,46.0,2.0
9042,others,1550.0,4.0,1.0,120.0,4.0
9043,others,905.0,2.0,1.0,50.0,2.0
9044,others,1495.0,3.0,2.0,200.0,3.0
9045,others,1455.0,2.0,2.0,55.0,3.0
9046,others,550.0,1.0,1.0,23.0,1.0
9047,others,4000.0,3.0,0.0,130.0,5.0
9048,others,1060.0,2.0,1.0,53.0,2.0
9049,others,1080.0,2.0,2.0,75.0,3.0
9050,others,1570.0,3.0,2.0,78.0,3.0
9051,others,1537.0,3.0,2.0,110.0,3.0
9052,others,1750.0,3.0,2.0,150.0,3.0
9053,others,2800.0,7.0,1.0,250.0,7.0
9054,others,1020.0,2.0,3.0,48.0,2.0
9055,others,1191.0,2.0,1.0,90.0,2.0
9056,others,865.0,2.0,1.0,35.11,2.0
9057,others,2100.0,4.0,1.0,90.0,4.0
9058,others,2849.0,5.0,2.0,250.0,4.0
9059,others,1000.0,2.0,2.0,42.0,2.0
9060,others,1225.0,2.0,2.0,47.0,2.0
9061,others,830.0,2.0,2.0,40.0,2.0
9062,others,1685.0,3.0,2.0,60.0,3.0
9063,others,827.0,2.0,1.0,45.0,2.0
9064,others,1050.0,2.0,1.0,50.0,2.0
9065,others,1060.0,2.0,1.0,49.27,2.0
9066,others,1261.0,2.0,2.0,61.0,2.0
9067,others,1100.0,2.0,2.0,46.0,2.0
9068,others,3400.0,4.0,2.0,190.0,4.0
9069,others,1180.0,2.0,2.0,56.0,2.0
9070,others,1205.0,2.0,1.0,70.0,2.0
9071,others,1250.0,2.0,3.0,58.0,2.0
9072,others,1424.0,2.0,3.0,55.0,3.0
9073,others,1250.0,3.0,1.0,55.0,3.0
9074,others,2200.0,4.0,2.0,160.0,3.0
9075,others,1230.0,2.0,3.0,55.0,2.0
9076,others,1540.0,3.0,3.0,76.0,3.0
9077,others,1900.0,3.0,3.0,155.0,3.0
9078,others,1200.0,1.0,2.0,95.0,2.0
9079,others,1060.0,2.0,2.0,37.0,2.0
9080,others,1100.0,2.0,1.0,61.0,2.0
9081,others,1100.0,2.0,2.0,110.0,2.0
9082,others,1942.0,3.0,1.0,155.0,3.0
9083,others,1200.0,4.0,2.0,80.0,3.0
9084,others,1400.0,2.0,2.0,60.0,2.0
9085,others,1330.0,2.0,1.0,64.0,2.0
9086,others,1515.0,3.0,3.0,90.0,3.0
9087,others,1464.0,3.0,3.0,56.0,3.0
9088,others,1206.0,2.0,1.0,53.0,2.0
9089,others,1200.0,4.0,1.0,95.0,4.0
9090,others,1250.0,2.0,1.0,58.0,2.0
9091,others,625.0,2.0,1.0,24.0,2.0
9092,others,900.0,2.0,1.0,27.0,2.0
9093,others,1464.0,2.0,2.0,56.0,2.0
9094,others,1300.0,3.0,2.0,64.0,3.0
9095,others,1200.0,1.0,0.0,69.0,1.0
9096,others,1717.0,3.0,3.0,99.0,3.0
9097,others,2099.0,3.0,2.0,95.0,3.0
9098,others,1200.0,1.0,0.0,48.0,1.0
9099,others,1430.0,2.0,1.0,78.65,3.0
9100,others,2108.0,3.0,3.0,85.0,3.0
9101,others,1190.0,2.0,1.0,70.0,2.0
9102,others,900.0,2.0,1.0,41.0,2.0
9103,others,2690.0,4.0,2.0,185.0,4.0
9104,others,1594.0,3.0,2.0,99.0,3.0
9105,others,1250.0,2.0,1.0,68.0,2.0
9106,others,1290.0,1.0,0.0,77.5,2.0
9107,others,1150.0,2.0,1.0,48.0,2.0
9108,others,1464.0,2.0,1.0,145.0,2.0
9109,others,1200.0,2.0,0.0,75.0,2.0
9110,others,1065.0,2.0,1.0,45.0,2.0
9111,others,750.0,2.0,1.0,36.0,2.0
9112,others,1485.0,2.0,1.0,156.0,3.0
9113,others,2070.0,3.0,3.0,135.0,3.0
9114,others,1600.0,2.0,2.0,75.0,3.0
9115,others,1100.0,2.0,1.0,38.49,2.0
9116,others,800.0,2.0,1.0,55.0,2.0
9117,others,900.0,1.0,1.0,44.0,2.0
9118,others,1480.0,2.0,2.0,125.0,3.0
9119,others,3800.0,2.0,2.0,130.0,3.0
9120,others,1500.0,2.0,2.0,130.0,2.0
9121,others,2010.0,3.0,3.0,125.0,3.0
9122,others,1504.0,2.0,2.0,100.0,3.0
9123,others,2040.0,2.0,2.0,59.0,2.0
9124,others,1602.0,2.0,1.0,165.0,3.0
9125,others,1200.0,4.0,1.0,130.0,4.0
9126,others,1800.0,3.0,1.0,220.0,3.0
9127,others,1500.0,3.0,0.0,72.0,3.0
9128,others,1280.0,2.0,1.0,48.0,3.0
9129,others,900.0,2.0,1.0,45.0,2.0
9130,others,1095.0,2.0,1.0,38.33,2.0
9131,others,1145.0,2.0,2.0,58.4,2.0
9132,others,1862.0,3.0,3.0,120.0,3.0
9133,others,2700.0,3.0,3.0,200.0,3.0
9134,others,1677.0,3.0,2.0,98.0,3.0
9135,others,2500.0,8.0,3.0,95.0,8.0
9136,others,1490.0,2.0,1.0,115.0,3.0
9137,others,1550.0,3.0,1.0,59.0,3.0
9138,others,1740.0,3.0,3.0,120.0,3.0
9139,others,1020.0,2.0,2.0,60.0,2.0
9140,others,550.0,1.0,1.0,16.0,1.0
9141,others,1492.0,2.0,2.0,65.0,2.0
9142,others,1431.0,3.0,2.0,65.0,3.0
9143,others,3664.0,3.0,2.0,325.0,3.0
9144,others,690.0,2.0,0.0,42.0,2.0
9145,others,1520.0,3.0,2.0,111.0,3.0
9146,others,1391.0,2.0,3.0,64.5,3.0
9147,others,1200.0,4.0,2.0,86.0,4.0
9148,others,1250.0,2.0,2.0,90.0,2.0
9149,others,1900.0,2.0,2.0,190.0,3.0
9150,others,1464.0,3.0,2.0,56.0,3.0
9151,others,900.0,2.0,1.0,33.0,2.0
9152,others,1602.0,2.0,1.0,170.0,3.0
9153,others,1230.0,2.0,2.0,70.0,2.0
9154,others,1600.0,3.0,3.0,95.0,3.0
9155,others,450.0,1.0,2.0,60.0,1.0
9156,others,600.0,2.0,0.0,23.0,1.0
9157,others,3463.0,6.0,0.0,310.0,4.0
9158,others,1200.0,2.0,0.0,85.0,2.0
9159,others,1200.0,2.0,2.0,35.0,2.0
9160,others,1200.0,2.0,2.0,45.0,2.0
9161,others,2000.0,4.0,2.0,130.0,3.0
9162,others,1350.0,4.0,2.0,140.0,4.0
9163,others,995.0,2.0,2.0,34.82,3.0
9164,others,1000.0,2.0,1.0,44.0,2.0
9165,others,1175.0,2.0,2.0,79.0,2.0
9166,others,1200.0,2.0,0.0,43.0,2.0
9167,others,1112.0,2.0,3.0,68.0,2.0
9168,others,990.0,2.0,3.0,35.0,2.0
9169,others,1107.0,2.0,2.0,40.0,2.0
9170,others,1158.0,2.0,3.0,75.0,2.0
9171,others,3200.0,4.0,2.0,200.0,4.0
9172,others,1125.0,2.0,1.0,32.49,2.0
9173,others,1200.0,2.0,0.0,90.0,2.0
9174,others,1266.67,2.0,0.0,69.0,2.0
9175,others,1800.0,3.0,2.0,90.0,3.0
9176,others,2000.0,2.0,1.0,160.0,2.0
9177,others,1464.0,3.0,2.0,56.0,3.0
9178,others,1800.0,3.0,3.0,95.0,3.0
9179,others,1410.0,3.0,2.0,65.0,3.0
9180,others,2679.0,5.0,2.0,280.0,4.0
9181,others,1230.0,2.0,0.0,75.0,2.0
9182,others,1080.0,2.0,2.0,44.8,2.0
9183,others,3150.0,5.0,2.0,145.0,8.0
9184,others,2400.0,2.0,2.0,135.0,2.0
9185,others,880.0,2.0,1.0,48.0,2.0
9186,others,1150.0,2.0,2.0,45.0,2.0
9187,others,1194.0,2.0,0.0,55.0,2.0
9188,others,2000.0,3.0,1.0,90.0,3.0
9189,others,1025.0,2.0,0.0,42.5,2.0
9190,others,1022.0,2.0,2.0,57.0,2.0
9191,others,1200.0,2.0,1.0,76.0,2.0
9192,others,1200.0,1.0,1.0,54.0,2.0
9193,others,950.0,2.0,2.0,38.0,2.0
9194,others,1605.0,3.0,2.0,100.0,3.0
9195,others,1542.0,3.0,2.0,98.0,3.0
9196,others,1012.0,2.0,0.0,42.0,2.0
9197,others,3600.0,5.0,0.0,110.0,5.0
9198,others,1333.0,2.0,2.0,77.27,2.0
9199,others,1100.0,3.0,1.0,110.0,3.0
9200,others,1050.0,2.0,1.0,70.0,2.0
9201,others,1140.0,2.0,1.0,32.92,2.0
9202,others,2000.0,3.0,2.0,105.0,3.0
9203,others,1075.0,2.0,1.0,55.0,2.0
9204,others,1200.0,4.0,2.0,165.0,4.0
9205,others,1100.0,2.0,1.0,145.0,3.0
9206,others,1069.0,2.0,1.0,55.0,2.0
9207,others,1200.0,3.0,2.0,99.0,3.0
9208,others,1007.0,2.0,2.0,43.0,2.0
9209,others,4250.0,6.0,3.0,150.0,6.0
9210,others,1000.0,2.0,1.0,60.0,2.0
9211,others,5720.0,3.0,0.0,350.0,3.0
9212,others,675.0,1.0,1.0,15.0,2.0
9213,others,1012.0,2.0,1.0,59.0,2.0
9214,others,1280.0,2.0,2.0,49.0,3.0
9215,others,925.0,2.0,2.0,35.0,2.0
9216,others,1200.0,4.0,1.0,140.0,4.0
9217,others,600.0,2.0,2.0,39.0,2.0
9218,others,1240.0,2.0,2.0,65.0,3.0
9219,others,1100.0,2.0,2.0,55.0,2.0
9220,others,1700.0,3.0,2.0,111.0,3.0
9221,others,1340.0,2.0,1.0,65.0,2.0
9222,others,1200.0,2.0,1.0,54.0,2.0
9223,others,1600.0,2.0,1.0,31.0,2.0
9224,others,1780.0,3.0,0.0,110.0,3.0
9225,others,1800.0,4.0,1.0,68.0,5.0
9226,others,1080.0,3.0,2.0,149.0,3.0
9227,others,900.0,2.0,0.0,65.0,3.0
9228,others,946.0,2.0,2.0,45.0,2.0
9229,others,1200.0,3.0,2.0,160.0,4.0
9230,others,1540.0,3.0,3.0,85.0,3.0
9231,others,2456.0,3.0,3.0,220.0,3.0
9232,others,1610.0,2.0,2.0,64.4,3.0
9233,others,1530.0,2.0,1.0,185.0,2.0
9234,others,1439.0,3.0,1.0,57.23,3.0
9235,others,1435.0,2.0,1.0,60.0,3.0
9236,others,1717.0,3.0,3.0,120.0,3.0
9237,others,1409.0,2.0,3.0,62.0,3.0
9238,others,1250.0,2.0,1.0,50.0,2.0
9239,others,1475.0,2.0,2.0,171.0,2.0
9240,others,1225.0,2.0,0.0,65.0,2.0
9241,others,650.0,1.0,0.0,16.0,1.0
9242,others,1750.0,3.0,3.0,75.0,3.0
9243,others,1504.0,2.0,2.0,102.0,3.0
9244,others,1116.0,2.0,1.0,49.8,2.0
9245,others,1800.0,4.0,1.0,145.0,4.0
9246,others,3000.0,4.0,2.0,240.0,4.0
9247,others,1150.0,2.0,1.0,60.0,2.0
9248,others,1625.0,3.0,3.0,92.0,3.0
9249,others,2400.0,4.0,3.0,250.0,4.0
9250,others,1180.0,2.0,2.0,50.0,2.0
9251,others,1272.0,2.0,2.0,51.5,2.0
9252,others,1490.0,2.0,1.0,92.0,3.0
9253,others,2400.0,5.0,2.0,140.0,4.0
9254,others,1044.0,2.0,1.0,60.0,2.0
9255,others,1595.0,3.0,2.0,70.39,3.0
9256,others,1640.0,3.0,3.0,84.0,3.0
9257,others,1200.0,2.0,2.0,54.0,2.0
9258,others,1567.2,2.0,0.0,190.0,3.0
9259,others,959.0,2.0,1.0,42.5,2.0
9260,others,1141.0,2.0,1.0,55.0,2.0
9261,others,1200.0,2.0,2.0,43.2,2.0
9262,others,1240.0,2.0,2.0,65.0,3.0
9263,others,1293.0,2.0,2.0,75.0,2.0
9264,others,1885.0,3.0,3.0,90.0,3.0
9265,others,860.0,2.0,2.0,65.5,2.0
9266,others,1374.0,2.0,2.0,88.0,3.0
9267,others,1250.0,2.0,2.0,60.0,2.0
9268,others,1110.0,2.0,2.0,52.0,2.0
9269,others,1350.0,3.0,2.0,48.6,3.0
9270,others,2000.0,2.0,1.0,160.0,4.0
9271,others,834.0,1.0,1.0,62.0,1.0
